source,target
伊特安食品（上海）有限公司第一分公司,上海天家餐饮管理有限公司
伊特安食品（上海）有限公司第一分公司,上海禧多贝利贸易有限公司
伊特安食品（上海）有限公司第一分公司,上海中川俊拉面餐饮管理有限公司
伊特安食品（上海）有限公司第一分公司,上海合点寿司餐饮管理有限公司
伊特安食品（上海）有限公司第一分公司,上海杰弗喜士餐饮管理有限公司
伊鑫清真食品有限公司,上海朴川贸易有限公司
沂水月月圆食品厂,上海悦采芳实业有限公司
怡好（上海）餐饮有限公司,幻品食品（上海）有限公司
宜昌双汇食品有限公司,上海新景西餐食品有限公司
宜昌双汇食品有限公司,上海双汇大昌有限公司上海分公司
宜昌双汇食品有限责任公司,上海上食肉类有限公司
宜佳国际贸易（上海）有限公司,上海外高桥进口商品直销中心有限公司
亿滋食品企业管理（上海）有限公司,上海普陀沪村副食品商场
亿滋食品企业管理（上海）有限公司,上海日生食品物流有限公司
义乌市帝奥食品有限公司,上海金文食品有限公司
义乌市帝兴食品有限公司,上海金文食品有限公司
义乌市帝业食品有限公司,上海金文食品有限公司
义裕（上海）贸易有限公司,上海顶发食品有限公司
艺杏,上海皋成农贸市场经营管理有限公司
艺杏,上海艺杏食品有限公司
艺杏豆制品专卖,上海甘泉集贸市场经营管理有限公司
益海（白城）粮油工业有限公司,上海京家粮油有限公司
益海(广汉)粮油饲料有限公司,上海京家粮油有限公司
益海（佳木斯）粮油工业有限公,上海莲源物流有限公司望园路分公司
益海（泰州）粮油工业有限公司,上海嘉里食品工业有限公司
益海佳木斯粮油工业有限公司,沃尔玛华东百货有限公司上海桃浦分店
益海嘉里,沃尔玛松江店
益海嘉里（白城）粮油食品工业有限公司,上海元熙实业发展有限公司
益海嘉里（白城）粮油食品工业有限公司,上海京家粮油有限公司
益海嘉里（北京）贸易有限公司,上海嘉里食品工业有限公司
益海嘉里（哈尔滨）粮油食品工业有限公司,上海欧尚超市有限公司闵行店
益海嘉里（密山）粮油食品工业有限公司,上海京家粮油有限公司
益海嘉里食品营销有限公司,上海新欧尚超市有限公司外高桥店
益海嘉里食品营销有限公司,上海必胜客有限公司嘉亭荟餐厅
益海嘉里食品营销有限公司,沃尔玛华东百货有限公司上海杨行分店
益海嘉里食品营销有限公司,上海永辉超市有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司浦东机场出发层餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司漕河泾店
益海嘉里食品营销有限公司,上海嘉定乐购生活购物有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司金杨餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司翔殷餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司沪亭北路店
益海嘉里食品营销有限公司,上海肯德基有限公司甘泉餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司清河餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司周浦万达广场店
益海嘉里食品营销有限公司,上海肯德基有限公司合庆餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司虹桥高铁餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司国权路店
益海嘉里食品营销有限公司,上海肯德基有限公司罗秀餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司大宁餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司金桥餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司淞南餐厅
益海嘉里食品营销有限公司,东方既白（上海）餐饮管理有限公司世纪大道店
益海嘉里食品营销有限公司,上海必胜客有限公司团结路店
益海嘉里食品营销有限公司,浙江永辉超市有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司万源城店
益海嘉里食品营销有限公司,上海肯德基有限公司赤峰餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司沪西餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司刘行餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司肇嘉浜路店
益海嘉里食品营销有限公司,上海米秋实业发展有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司宋元路店
益海嘉里食品营销有限公司,农工商超市
益海嘉里食品营销有限公司,上海李园农贸市场经营管理有限公司
益海嘉里食品营销有限公司,上海杨浦华联吉买盛购物中心有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司龙翔路餐厅
益海嘉里食品营销有限公司,上海松江乐购生活购物有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司朱泾镇店
益海嘉里食品营销有限公司,上海必胜客有限公司邯郸路餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司五莲餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司虹口龙之梦店
益海嘉里食品营销有限公司,沃尔玛上海宝山一二八纪念路店
益海嘉里食品营销有限公司,上海必胜客有限公司柳埠路店
益海嘉里食品营销有限公司,上海肯德基有限公司御桥餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司罗阳路店
益海嘉里食品营销有限公司,上海新欧尚超市有限公司金都路店
益海嘉里食品营销有限公司,宁波欧尚超市有限公司上海嘉定澄浏店
益海嘉里食品营销有限公司,上海肯德基有限公司新龙阳餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司新南广餐厅
益海嘉里食品营销有限公司,上海京家粮油有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司青浦徐泾店
益海嘉里食品营销有限公司,上海必胜客有限公司金桥金港路店
益海嘉里食品营销有限公司,上海肯德基有限公司天潼餐厅
益海嘉里食品营销有限公司,必胜（上海）食品有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司宁夏路店
益海嘉里食品营销有限公司,上海肯德基有限公司桃浦餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司上南餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司浦三餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司月浦餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司广灵二路店
益海嘉里食品营销有限公司,上海必胜客有限公司上丰路店
益海嘉里食品营销有限公司,上海肯德基有限公司银霄餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司龙盛餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司长清路店
益海嘉里食品营销有限公司,上海肯德基有限公司颛桥餐厅
益海嘉里食品营销有限公司,华联集团吉买盛购物中心有限公司
益海嘉里食品营销有限公司,特易购商业（上海）有限公司河南南路
益海嘉里食品营销有限公司,上海肯德基有限公司张江餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司吴宝路店
益海嘉里食品营销有限公司,上海必胜客有限公司松江申越餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司枫泾餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司张江餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司华漕大润发店
益海嘉里食品营销有限公司,上海金山乐购生活购物有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司高行万嘉店
益海嘉里食品营销有限公司,上海必胜客有限公司松江梅家浜路店
益海嘉里食品营销有限公司,上海肯德基有限公司曹杨餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司益丰餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司肇周餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司共和新路店
益海嘉里食品营销有限公司,上海肯德基有限公司新北新泾餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司苗圃餐厅
益海嘉里食品营销有限公司,上海新欧尚超市有限公司金科路店
益海嘉里食品营销有限公司,上海必胜客有限公司海悦餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司叶榭餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司水产西路店
益海嘉里食品营销有限公司,上海必胜客有限公司福山路店
益海嘉里食品营销有限公司,上海必胜客有限公司松江文诚路店
益海嘉里食品营销有限公司,东方既白（上海）餐饮管理有限公司美罗城店
益海嘉里食品营销有限公司,上海肯德基有限公司真北餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司陈行餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司大华虎城餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司漕东餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司西藏中路餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司长风餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司瑞金餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司老正兴餐厅
益海嘉里食品营销有限公司,上海金鼎农贸市场经营管理有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司春申路店
益海嘉里食品营销有限公司,上海肯德基有限公司聚丰餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司博兴餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司通园餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司延长餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司金高店
益海嘉里食品营销有限公司,上海肯德基有限公司康沈餐厅
益海嘉里食品营销有限公司,宁波欧尚超市有限公司上海嘉定澄浏店
益海嘉里食品营销有限公司,上海肯德基有限公司航头餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司虹桥路二店
益海嘉里食品营销有限公司,上海肯德基有限公司恒达商业广场餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司光新路餐厅
益海嘉里食品营销有限公司,农工商超市（集团）有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司罗秀东路店
益海嘉里食品营销有限公司,上海必胜客有限公司隆昌路店
益海嘉里食品营销有限公司,上海必胜客有限公司淮海中路店
益海嘉里食品营销有限公司,上海必胜客有限公司博山路店
益海嘉里食品营销有限公司,上海肯德基有限公司七莘餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司永隆餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司延吉餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司新宜街餐厅
益海嘉里食品营销有限公司,上海新欧尚超市有限公司嘉定店
益海嘉里食品营销有限公司,上海必胜客有限公司龙胜路店
益海嘉里食品营销有限公司,上海必胜客有限公司金科路店
益海嘉里食品营销有限公司,上海长宁小肥羊餐饮有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司金高餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司共和大润发店
益海嘉里食品营销有限公司,内蒙古小肥羊餐饮连锁有限公司上海同心路分公司
益海嘉里食品营销有限公司,上海浦东锦绣乐购生活购物有限公司
益海嘉里食品营销有限公司,江苏乐天玛特商业有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司长海餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司龙阳路店
益海嘉里食品营销有限公司,上海必胜客有限公司枣阳路店
益海嘉里食品营销有限公司,上海肯德基有限公司源泉餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司沪东餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司虹中路店
益海嘉里食品营销有限公司,上海必胜客有限公司凯旋餐厅
益海嘉里食品营销有限公司,沃尔玛（中国）投资有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司剑川路店
益海嘉里食品营销有限公司,上海必胜客有限公司长宁路店
益海嘉里食品营销有限公司,上海必胜客有限公司国盛中心店
益海嘉里食品营销有限公司,上海肯德基有限公司宋园餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司文峰餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司芷江餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司浦电路店
益海嘉里食品营销有限公司,上海必胜客有限公司莲花南路店
益海嘉里食品营销有限公司,上海肯德基有限公司新客站餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司真光餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司真北乐购店
益海嘉里食品营销有限公司,上海肯德基有限公司九亭站餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司荣乐西路店
益海嘉里食品营销有限公司,上海肯德基有限公司景畔广场餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司祝桥餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司高行餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司汽车城餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司城湘餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司共和餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司金谊餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司丽园餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司钦州餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司机场三店餐厅
益海嘉里食品营销有限公司,上海上蔬永辉生鲜食品有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司林湖店
益海嘉里食品营销有限公司,上海必胜客有限公司曹杨餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司江镇餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司虹桥机场西航站楼店
益海嘉里食品营销有限公司,上海汇金六百超市有限公司
益海嘉里食品营销有限公司,特易购乐购（中国）投资有限公司嘉善
益海嘉里食品营销有限公司,上海肯德基有限公司金科餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司日月光广场店
益海嘉里食品营销有限公司,浙江物美亿商超市有限公司
益海嘉里食品营销有限公司,康成投资（中国）有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司瑞虹餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司大学城餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司虹梅餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司嘉定清河路店
益海嘉里食品营销有限公司,上海必胜客有限公司又一城餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司祥和名邸餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司由由餐厅
益海嘉里食品营销有限公司,欧尚（中国）投资有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司南方国际餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司凯旋餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司永业餐厅
益海嘉里食品营销有限公司,上海欧尚超市有限公司闵行店
益海嘉里食品营销有限公司,上海禹远实业有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司嘉定餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司芳甸路店
益海嘉里食品营销有限公司,特易购乐购（中国）投资有限公司嘉善分公司
益海嘉里食品营销有限公司,上海迪亚零售有限公司
益海嘉里食品营销有限公司,沃尔玛华东百货有限公司上海五角场分店
益海嘉里食品营销有限公司,上海易初莲花连锁超市有限公司
益海嘉里食品营销有限公司,上海康仁乐购超市贸易有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司宝山餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司人民路店
益海嘉里食品营销有限公司,上海肯德基有限公司柳州路餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司航南公路店
益海嘉里食品营销有限公司,上海通河永辉超市有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司高跃路店
益海嘉里食品营销有限公司,上海肯德基有限公司朋普餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司华新餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司新源餐厅
益海嘉里食品营销有限公司,特易购商业（上海）有限公司上海沈浦
益海嘉里食品营销有限公司,上海必胜客有限公司南方商城餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司都市路店
益海嘉里食品营销有限公司,上海必胜客有限公司云和花园餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司田林餐厅
益海嘉里食品营销有限公司,上海联家超市有限公司金桥店
益海嘉里食品营销有限公司,上海都市特易购超市有限公司
益海嘉里食品营销有限公司,特易购商业（上海）有限公司上南路分公司
益海嘉里食品营销有限公司,上海必胜客有限公司浦北餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司东安路站餐厅
益海嘉里食品营销有限公司,上海南汇乐购生活购物有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司丽水餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司常德餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司南站店
益海嘉里食品营销有限公司,上海必胜客有限公司季景餐厅
益海嘉里食品营销有限公司,上海桥易实业有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司成山路店
益海嘉里食品营销有限公司,上海肯德基有限公司乐购餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司汇川餐厅
益海嘉里食品营销有限公司,联华超市股份有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司假日餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司陈行公路店
益海嘉里食品营销有限公司,上海必胜客有限公司御桥店
益海嘉里食品营销有限公司,上海肯德基有限公司大宁国际广场餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司松江餐厅
益海嘉里食品营销有限公司,上海新虹华联吉买盛购物中心有限公司
益海嘉里食品营销有限公司,上海莲源物流有限公司望园路分公司
益海嘉里食品营销有限公司,上海肯德基有限公司江文餐厅
益海嘉里食品营销有限公司,上海真北副食品经营管理有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司通河餐厅
益海嘉里食品营销有限公司,上海精升商贸有限公司
益海嘉里食品营销有限公司,上海元熙实业发展有限公司
益海嘉里食品营销有限公司,上海麦金地集团股份有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司金湘餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司虹许餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司芳甸路二店
益海嘉里食品营销有限公司,上海肯德基有限公司春申餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司梅陇餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司浦东机场店
益海嘉里食品营销有限公司,上海肯德基有限公司汉口餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司上丰餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司欧阳路店
益海嘉里食品营销有限公司,上海必胜客有限公司林荫店
益海嘉里食品营销有限公司,上海良友海狮油脂实业有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司金沙江餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司新八佰伴餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司凌兆餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司卫清西路餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司龙吴路店
益海嘉里食品营销有限公司,上海必胜客有限公司牡丹江路店
益海嘉里食品营销有限公司,上海申泉农贸市场经营管理有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司新里程餐厅
益海嘉里食品营销有限公司,上海联家超市有限公司宜山店
益海嘉里食品营销有限公司,上海必胜客有限公司天山西路店
益海嘉里食品营销有限公司,东方既白（上海）餐饮管理有限公司碧波路店
益海嘉里食品营销有限公司,上海嘉里食品工业有限公司
益海嘉里食品营销有限公司,上海联家超市有限公司柳州店
益海嘉里食品营销有限公司,上海肯德基有限公司年家浜餐厅
益海嘉里食品营销有限公司,上海联家超市有限公司莘庄店
益海嘉里食品营销有限公司,上海必胜客有限公司东川路店
益海嘉里食品营销有限公司,上海联家超市有限公司新里城店
益海嘉里食品营销有限公司,上海肯德基有限公司邯郸餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司崇明八一路店
益海嘉里食品营销有限公司,上海必胜客有限公司大华乐客多餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司陆家浜路店
益海嘉里食品营销有限公司,上海肯德基有限公司泓鑫餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司香港广场餐厅
益海嘉里食品营销有限公司,沃尔玛南浦大桥店
益海嘉里食品营销有限公司,上海肯德基有限公司朱泾餐厅
益海嘉里食品营销有限公司,上海月浦华联吉买盛购物中心有限公司
益海嘉里食品营销有限公司,特易购商业（上海）有限公司宁夏路分公司
益海嘉里食品营销有限公司,上海肯德基有限公司塘桥餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司新港汇餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司中原城市广场店
益海嘉里食品营销有限公司,上海真北乐购生活购物有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司嘉定顶峰餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司金海餐厅
益海嘉里食品营销有限公司,上海欧尚超市有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司吴淞餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司虹桥路店
益海嘉里食品营销有限公司,上海奉贤乐购生活购物有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司控江路店
益海嘉里食品营销有限公司,上海肯德基有限公司磁浮精选餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司徐汇店
益海嘉里食品营销有限公司,上海肯德基有限公司柳州二餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司徐汇华泾店
益海嘉里食品营销有限公司,上海肯德基有限公司锦尊餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司青浦百联餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司田林餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司西乡路店
益海嘉里食品营销有限公司,上海联家超市有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司柳州路店
益海嘉里食品营销有限公司,上海肯德基有限公司万达餐厅
益海嘉里食品营销有限公司,杭州联华华商集团有限公司
益海嘉里食品营销有限公司,沃尔玛高行店
益海嘉里食品营销有限公司,内蒙古小肥羊餐饮连锁有限公司上海东方路餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司康桥餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司光大餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司丰庄餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司八一餐厅
益海嘉里食品营销有限公司,锦江麦德龙现购自运有限公司
益海嘉里食品营销有限公司,上海莘庄乐购生活购物有限公司
益海嘉里食品营销有限公司,上海肯德基有限公司施湾餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司虹凯餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司长寿餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司江月路店
益海嘉里食品营销有限公司,上海必胜客有限公司七宝餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司海光餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司闵行餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司申月餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司顾村餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司鼎城餐厅
益海嘉里食品营销有限公司,上海加发餐饮管理有限公司曲阳路店
益海嘉里食品营销有限公司,上海肯德基有限公司亭枫餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司成山餐厅
益海嘉里食品营销有限公司,上海新欧尚超市有限公司蒙山北路店
益海嘉里食品营销有限公司,上海肯德基有限公司浦南餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司八佰伴餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司武定餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司季景餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司沪松餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司万达餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司长临餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司秀沿路店
益海嘉里食品营销有限公司,联华超市股份有限公司（大卖场）
益海嘉里食品营销有限公司,特易购商业（上海）有限公司莘东路分公司
益海嘉里食品营销有限公司,上海八仙宁海副食品市场经营管理有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司南汇乐购餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司高桥餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司罗店餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司顾村公园餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司吴中路餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司真大路店
益海嘉里食品营销有限公司,上海肯德基有限公司永安餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司中兴路餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司崇明餐厅
益海嘉里食品营销有限公司,上海乡香米贸易有限公司
益海嘉里食品营销有限公司,上海易买得超市有限公司牡丹江店
益海嘉里食品营销有限公司,上海必胜客有限公司中山北路店
益海嘉里食品营销有限公司,上海莘松乐购生活购物有限公司
益海嘉里食品营销有限公司,上海必胜客有限公司金海路店
益海嘉里食品营销有限公司,沃尔玛顾村店
益海嘉里食品营销有限公司,上海必胜客有限公司杨浦长阳路店
益海嘉里食品营销有限公司,上海必胜客有限公司长江餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司蒙山餐厅
益海嘉里食品营销有限公司,上海必胜客有限公司牡丹江路餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司西渡餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司东方路餐厅
益海嘉里食品营销有限公司,上海肯德基有限公司龙城餐厅
益海嘉里食品营销有限公司（金龙鱼油）,上海桥易实业有限公司
益海嘉里食品营销有限公司(买断),上海联华超市发展有限公司-加盟店-系统
益海嘉里食品营销有限公司沈阳,益海嘉里食品营销有限公司
益海嘉里食品有限公司,沃尔玛华东百货有限公司上海桃浦分店
益海嘉里有限公司,上海南外滩菜场
益海粮油工业有限公司,沃尔玛华东百货有限公司上海桃浦分店
益客（昆山）,上海浦众农贸市场经营管理有限公司
意大利百味来公司希腊厂,上海普陀沪村副食品商场
鄞县大道1299号鄞州商会大厦南楼23层,宁波华联商旅发展有限公司
鄞县大道1299号鄞州商会大厦南楼24层,宁波华联商旅发展有限公司
鄞县大道1299号鄞州商会大厦南楼25层,宁波华联商旅发展有限公司
鄞县大道1299号鄞州商会大厦南楼26层,宁波华联商旅发展有限公司
鄞县大道1299号鄞州商会大厦南楼28层,宁波华联商旅发展有限公司
鄞县大道1299号鄞州商会大厦南楼29层,宁波华联商旅发展有限公司
鄞县大道1299号鄞州商会大厦南楼30层,宁波华联商旅发展有限公司
鄞县大道1299号鄞州商会大厦南楼31层,宁波华联商旅发展有限公司
鄞县大道1299号鄞州商会大厦南楼32层,宁波华联商旅发展有限公司
鄞县大道1299号鄞州商会大厦南楼33层,宁波华联商旅发展有限公司
英强农产品,上海艾米餐饮有限公司
英威达尼龙化工有限公司,上海慈杨快餐有限公司
应城市宏基石膏制品有限公司,上海欣晨豆业有限公司
永斌活鲜行,上海宏景餐饮有限公司
永和水果批发,上海新泉农副产品市场管理有限公司新甘北生鲜市场管理分公司
永和水果批发,上海大华二村集贸市场经营管理有限公司
永吉精气神,上海绿地优鲜超市有限公司曹安路分公司
永吉精气神有机农业有限公司,上海环盛商业有限公司世纪大道分公司
永吉精气神有机农业有限公司,上海绿地优鲜超市有限公司宝山大华三路分公司
永吉精气神有机农业有限公司,上海众选商业管理有限公司
永吉精气神有机农业有限公司,上海松江绿地商业管理有限公司
永吉精气神有机农业有限公司,上海环盛商业有限公司黄浦大时代第四分公司
永吉精气神有机农业有限公司,上海杨浦绿地商业管理有限公司
永吉精气神有机农业有限公司,上海华润万家超市有限公司悦达店
永吉精气神有机农业有限公司,上海绿地优鲜超市有限公司浦东锦尊路分公司
永吉精气神有机农业有限公司,上海环盛商业有限公司徐汇环贸广场第三分公司
永吉精气神有机农业有限公司,上海绿地优鲜超市有限公司
永吉精气神有机农业有限公司,上海绿地优鲜超市有限公司宝山第一分公司
永康市姥姥豆制品有限公司,上海诚味食品有限公司
悠诗诗咖啡有限公司,上海日生食品物流有限公司
幼康食品(上海)有限公司,上海市浦东新区小天鹅幼儿园(上浦南部)
幼康食品(上海)有限公司,上海市浦东新区小天鹅幼儿园(上浦北部)
幼康食品（上海）有限公司,上海市浦东新区小天鹅幼儿园
幼康食品（上海）有限公司,上海市浦东新区紫叶幼儿园（分部食堂）
余家军粮油经营部,上海庆安集贸市场经营管理有限公司
俞生肉类经营部,伊特安食品（上海）有限公司第一分公司
馀庆食品（上海）有限公司,李枫
虞城县盛源食品有限公司,上海芝城食品有限公司分公司
宇尧实业（上海）,上海浦东新区民办紫华中意幼儿园
宇治抹茶（上海）有限公司,上海梅龙镇伊势丹百货有限公司
